id,period,okato,subject,river_basin,indicator,hazard_class,cnt_cases,value_min,value_max,unit,indicator,pdk_hazard_class,pdk_value,date_start,date_end,ingredient_npa,in_period,concentration_mg_l
3605,2013-02-28,4000000000,Красноярский край,р. Енисей,Марганец,4,2,35.0,39.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.39
3606,2013-02-28,37000000000,Курганская область,р. Обь,Марганец,4,2,37.0,40.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.4
3608,2013-02-28,41000000000,Ленинградская область,"малые реки, озера, водохранилища",Нитрит-ионы,4э,1,12.0,12.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.24
3609,2013-02-28,44000000000,Магаданская область,"малые реки, озера, водохранилища",Нефть и нефтепродукты,3,2,49.0,50.0,ПДК,Нефть и нефтепродукты,3,0.05,2010-01-18,2099-12-31,Росрыболовство-2010,true,2.5
3610,2013-02-28,46000000000,Московская область,р. Волга,Нитрит-ионы,4э,16,11.0,38.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.76
3612,2013-02-28,46000000000,Московская область,р. Волга,Аммоний-ион,4,22,10.0,48.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,19.200000000000003
3613,2013-02-28,47000000000,Мурманская область,"малые реки, озера, водохранилища",Фосфаты,4э,1,18.0,18.0,ПДК,Фосфаты,4э,0.2,2010-01-18,2099-12-31,Росрыболовство-2010,true,3.6
3615,2013-02-28,47000000000,Мурманская область,"малые реки, озера, водохранилища",Ртуть,1,2,4.0,4.0,ПДК,Ртуть,1,1.0E-5,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.0E-5
3616,2013-02-28,47000000000,Мурманская область,"малые реки, озера, водохранилища",Нитрит-ионы,4э,1,20.0,20.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.4
3617,2013-02-28,47000000000,Мурманская область,"малые реки, озера, водохранилища",Сульфаты,4,1,11.0,11.0,ПДК,Сульфаты,4,100.0,2010-01-18,2099-12-31,Росрыболовство-2010,true,1100.0
3618,2013-02-28,47000000000,Мурманская область,"малые реки, озера, водохранилища",Дитиофосфат крезиловый,4,4,10.0,20.0,ПДК,Дитиофосфат крезиловый,4,0.001,2003-04-30,2021-01-27,СанПиН-2003,true,0.02
3619,2013-02-28,47000000000,Мурманская область,"малые реки, озера, водохранилища",Аммоний-ион,4,1,15.0,15.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,6.0
3620,2013-02-28,47000000000,Мурманская область,"малые реки, озера, водохранилища",Никель,3,2,10.0,13.0,ПДК,Никель,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.13
3621,2013-02-28,47000000000,Мурманская область,"малые реки, озера, водохранилища",Растворенный кислород,0,1,2.77,2.77,мг/л,,,,,,,,2.77
3622,2013-02-28,22000000000,Нижегородская область,р. Волга,Растворенный кислород,0,1,2.19,2.19,мг/л,,,,,,,,2.19
3624,2013-02-28,22000000000,Нижегородская область,р. Волга,Сульфаты,4,1,13.0,13.0,ПДК,Сульфаты,4,100.0,2010-01-18,2099-12-31,Росрыболовство-2010,true,1300.0
3625,2013-02-28,50000000000,Новосибирская область,р. Обь,Нитрит-ионы,4э,1,16.0,16.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.32
3626,2013-02-28,50000000000,Новосибирская область,р. Обь,Марганец,4,2,34.0,39.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.39
3627,2013-02-28,52000000000,Омская область,р. Обь,Растворенный кислород,0,3,2.5,2.9,мг/л,,,,,,,,2.9
3628,2013-02-28,52000000000,Омская область,"малые реки, озера, водохранилища",Марганец,4,1,34.0,34.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.34
3629,2013-02-28,53000000000,Оренбургская область,р. Урал,Цинк,3,1,19.0,19.0,ПДК,Цинк,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.19
3630,2013-02-28,57000000000,Пермский край,р. Кама,Сульфаты,4,1,11.0,11.0,ПДК,Сульфаты,4,100.0,2010-01-18,2099-12-31,Росрыболовство-2010,true,1100.0
3631,2013-02-28,57000000000,Пермский край,р. Кама,Цинк,3,1,11.0,11.0,ПДК,Цинк,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.11
3632,2013-02-28,57000000000,Пермский край,р. Кама,Марганец,4,1,42.0,42.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.42
3633,2013-02-28,57000000000,Пермский край,р. Кама,Никель,3,1,27.0,27.0,ПДК,Никель,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.27
3635,2013-02-28,5000000000,Приморский край,р. Амур,Аммоний-ион,4,2,10.0,20.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,8.0
3636,2013-02-28,5000000000,Приморский край,р. Амур,Нитрит-ионы,4э,2,13.0,19.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.38
3637,2013-02-28,5000000000,Приморский край,р. Амур,Железо общее,4,1,35.0,35.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,3.5
3638,2013-02-28,5000000000,Приморский край,р. Амур,Растворенный кислород,0,1,2.08,2.08,мг/л,,,,,,,,2.08
3640,2013-02-28,61000000000,Рязанская область,р. Волга,Железо общее,4,3,43.0,49.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.9
3641,2013-02-28,65000000000,Свердловская область,р. Обь,Марганец,4,4,31.0,46.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.46
3642,2013-02-28,65000000000,Свердловская область,р. Обь,Никель,3,1,24.0,24.0,ПДК,Никель,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.24
3643,2013-02-28,65000000000,Свердловская область,р. Обь,Аммоний-ион,4,5,11.0,18.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,7.2
3644,2013-02-28,65000000000,Свердловская область,р. Обь,Нитрит-ионы,4э,3,19.0,44.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.88
3646,2013-02-28,65000000000,Свердловская область,р. Обь,Растворенный кислород,0,3,2.36,2.51,мг/л,,,,,,,,2.51
3647,2013-02-28,66000000000,Смоленская область,р. Днепр,Растворенный кислород,0,2,2.61,3.0,мг/л,,,,,,,,3.0
3648,2013-02-28,70000000000,Тульская область,р. Волга,Нитрит-ионы,4э,1,21.0,21.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.42
3650,2013-02-28,70000000000,Тульская область,р. Дон,Аммоний-ион,4,1,11.0,11.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.4
3651,2013-02-28,71000000000,Тюменская область,р. Обь,Марганец,4,9,30.0,46.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.46
3652,2013-02-28,71000000000,Тюменская область,р. Обь,Растворенный кислород,0,8,2.19,2.66,мг/л,,,,,,,,2.66
3655,2013-02-28,75000000000,Челябинская область,р. Обь,Нитрит-ионы,4э,4,13.0,15.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.3
3656,2013-02-28,75000000000,Челябинская область,р. Обь,Марганец,4,3,38.0,42.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.42
3657,2013-03-31,14000000000,Белгородская область,р. Дон,Нитрит-ионы,4э,2,12.0,13.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.26
3658,2013-03-31,17000000000,Владимирская область,р. Волга,Нитрит-ионы,4э,1,11.0,11.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.22
3659,2013-03-31,19000000000,Вологодская область,р. Волга,Нитрит-ионы,4э,1,20.0,20.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.4
3660,2013-03-31,19000000000,Вологодская область,р. Северная Двина,Лигносульфонаты,4,1,30.0,30.0,ПДК,Лигносульфонаты,4,2.0,2010-01-18,2099-12-31,Росрыболовство-2010,true,60.0
3661,2013-03-31,19000000000,Вологодская область,р. Северная Двина,Фенол,3,1,30.0,30.0,ПДК,Фенол,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.03
3663,2013-03-31,76000000000,Забайкальский край,р. Амур,Нитрит-ионы,4э,2,14.0,16.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.32
3665,2013-03-31,32000000000,Кемеровская область - Кузбасс,р. Обь,Цинк,3,2,10.0,12.0,ПДК,Цинк,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.12
3666,2013-03-31,32000000000,Кемеровская область - Кузбасс,р. Обь,Марганец,4,1,40.0,40.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.4
3669,2013-03-31,4000000000,Красноярский край,р. Енисей,Медь,3,1,39.0,39.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.039
3670,2013-03-31,37000000000,Курганская область,р. Обь,Нитрит-ионы,4э,1,18.0,18.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.36
3673,2013-03-31,46000000000,Московская область,р. Волга,Нитрит-ионы,4э,17,10.0,34.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.68
3674,2013-03-31,46000000000,Московская область,р. Волга,Аммоний-ион,4,24,11.0,48.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,19.200000000000003
3675,2013-03-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Железо общее,4,1,35.0,35.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,3.5
3676,2013-03-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Дитиофосфат крезиловый,4,2,20.0,30.0,ПДК,Дитиофосфат крезиловый,4,0.001,2003-04-30,2021-01-27,СанПиН-2003,true,0.03
3677,2013-03-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Нитрит-ионы,4э,1,14.0,14.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.28
3678,2013-03-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Медь,3,1,33.0,33.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.033
3679,2013-03-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Никель,3,4,10.0,40.0,ПДК,Никель,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.4
3680,2013-03-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Молибден,2,1,5.0,5.0,ПДК,Молибден,2,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.005
3681,2013-03-31,47000000000,Мурманская область,"малые реки, озера, водохранилища",Ртуть,1,3,3.0,4.0,ПДК,Ртуть,1,1.0E-5,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.0E-5
3683,2013-03-31,22000000000,Нижегородская область,р. Волга,Железо общее,4,1,33.0,33.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,3.3000000000000003
3684,2013-03-31,22000000000,Нижегородская область,р. Волга,Сульфаты,4,1,14.0,14.0,ПДК,Сульфаты,4,100.0,2010-01-18,2099-12-31,Росрыболовство-2010,true,1400.0
3685,2013-03-31,50000000000,Новосибирская область,р. Обь,Марганец,4,2,33.0,36.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.36
3686,2013-03-31,50000000000,Новосибирская область,"малые реки, озера, водохранилища",Сульфаты,4,3,15.0,16.0,ПДК,Сульфаты,4,100.0,2010-01-18,2099-12-31,Росрыболовство-2010,true,1600.0
3688,2013-03-31,50000000000,Новосибирская область,"малые реки, озера, водохранилища",Хлориды,4э,3,13.0,15.0,ПДК,Хлориды,4э,300.0,2010-01-18,2099-12-31,Росрыболовство-2010,true,4500.0
3689,2013-03-31,50000000000,Новосибирская область,"малые реки, озера, водохранилища",Магний,4,3,15.0,16.0,ПДК,Магний,4,40.0,2010-01-18,2099-12-31,Росрыболовство-2010,true,640.0
3690,2013-03-31,52000000000,Омская область,р. Обь,Марганец,4,1,30.0,30.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.3
3691,2013-03-31,52000000000,Омская область,р. Обь,Растворенный кислород,0,1,2.8,2.8,мг/л,,,,,,,,2.8
3692,2013-03-31,53000000000,Оренбургская область,р. Урал,Цинк,3,1,21.0,21.0,ПДК,Цинк,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.21
3694,2013-03-31,57000000000,Пермский край,р. Кама,Марганец,4,1,47.0,47.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.47000000000000003
3696,2013-03-31,57000000000,Пермский край,р. Кама,Никель,3,1,19.0,19.0,ПДК,Никель,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.19
3698,2013-03-31,5000000000,Приморский край,р. Амур,Нитрит-ионы,4э,3,19.0,29.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.58
3699,2013-03-31,86000000000,Республика Карелия,"малые реки, озера, водохранилища",Нитрит-ионы,4э,1,40.0,40.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.8
3701,2013-03-31,87000000000,Республика Коми,р. Северная Двина,Марганец,4,2,39.0,39.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.39
3703,2013-03-31,61000000000,Рязанская область,р. Волга,Железо общее,4,3,43.0,49.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.9
3704,2013-03-31,61000000000,Рязанская область,р. Волга,Растворенный кислород,0,1,3.0,3.0,мг/л,,,,,,,,3.0
3705,2013-03-31,64000000000,Сахалинская область,"малые реки, озера, водохранилища",Аммоний-ион,4,2,14.0,16.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,6.4
3706,2013-03-31,64000000000,Сахалинская область,"малые реки, озера, водохранилища",Нефть и нефтепродукты,3,1,32.0,32.0,ПДК,Нефть и нефтепродукты,3,0.05,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.6
3708,2013-03-31,65000000000,Свердловская область,р. Кама,Хром (VI),3,1,11.0,11.0,ПДК,Хром (VI),3,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.22
3709,2013-03-31,65000000000,Свердловская область,р. Кама,Марганец,4,1,47.0,47.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.47000000000000003
3711,2013-03-31,65000000000,Свердловская область,р. Обь,Марганец,4,9,35.0,49.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.49
3712,2013-03-31,65000000000,Свердловская область,р. Обь,Фосфаты,4э,3,14.0,19.0,ПДК,Фосфаты,4э,0.2,2010-01-18,2099-12-31,Росрыболовство-2010,true,3.8000000000000003
3713,2013-03-31,65000000000,Свердловская область,р. Обь,Нитрит-ионы,4э,7,15.0,25.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.5
3715,2013-03-31,65000000000,Свердловская область,р. Обь,Аммоний-ион,4,4,13.0,30.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,12.0
3717,2013-03-31,70000000000,Тульская область,р. Волга,Нитрит-ионы,4э,3,12.0,24.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.48
3718,2013-03-31,70000000000,Тульская область,р. Дон,Аммоний-ион,4,1,13.0,13.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,5.2
3719,2013-03-31,70000000000,Тульская область,р. Дон,Растворенный кислород,0,1,2.69,2.69,мг/л,,,,,,,,2.69
3721,2013-03-31,71000000000,Тюменская область,р. Обь,Цинк,3,3,11.0,13.0,ПДК,Цинк,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.13
3722,2013-03-31,71000000000,Тюменская область,р. Обь,Растворенный кислород,0,3,2.27,2.33,мг/л,,,,,,,,2.33
3723,2013-03-31,71000000000,Тюменская область,р. Обь,Марганец,4,6,30.0,49.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.49
3725,2013-03-31,75000000000,Челябинская область,р. Обь,Нитрит-ионы,4э,1,20.0,20.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.4
3727,2013-03-31,75000000000,Челябинская область,р. Обь,Марганец,4,2,33.0,40.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.4
3729,2013-04-30,11000000000,Архангельская область,р. Печора,Растворенный кислород,0,1,2.39,2.39,мг/л,,,,,,,,2.39
3730,2013-04-30,12000000000,Астраханская область,р. Волга,Ртуть,1,1,3.0,3.0,ПДК,Ртуть,1,1.0E-5,2010-01-18,2099-12-31,Росрыболовство-2010,true,3.0000000000000004E-5
3731,2013-04-30,14000000000,Белгородская область,р. Дон,Нитрит-ионы,4э,4,13.0,14.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.28
3732,2013-04-30,14000000000,Белгородская область,р. Дон,Аммоний-ион,4,1,10.0,10.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.0
3733,2013-04-30,17000000000,Владимирская область,р. Волга,Нитрит-ионы,4э,2,11.0,13.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.26
3734,2013-04-30,40000000000,г. Санкт-Петербург,"малые реки, озера, водохранилища",Марганец,4,4,32.0,45.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.45
3735,2013-04-30,76000000000,Забайкальский край,р. Амур,Нитрит-ионы,4э,1,18.0,18.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.36
3736,2013-04-30,76000000000,Забайкальский край,р. Амур,Аммоний-ион,4,1,12.0,12.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.800000000000001
3737,2013-04-30,25000000000,Иркутская область,р. Енисей,Формальдегид,2,1,4.0,4.0,ПДК,Формальдегид,2,0.05,2003-04-30,2021-01-27,СанПиН-2003,true,0.2
3738,2013-04-30,25000000000,Иркутская область,р. Енисей,Лигнин сульфатный,4,1,11.0,11.0,ПДК,Лигнин сульфатный,4,5.0,2003-04-30,2021-01-27,СанПиН-2003,true,55.0
3740,2013-04-30,32000000000,Кемеровская область - Кузбасс,р. Обь,Марганец,4,2,36.0,47.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.47000000000000003
3741,2013-04-30,32000000000,Кемеровская область - Кузбасс,р. Обь,Цинк,3,3,19.0,36.0,ПДК,Цинк,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.36
3744,2013-04-30,4000000000,Красноярский край,р. Енисей,Алюминий,4,1,14.0,14.0,ПДК,Алюминий,4,0.04,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.56
3745,2013-04-30,4000000000,Красноярский край,р. Енисей,Медь,3,1,42.0,42.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.042
3746,2013-04-30,4000000000,Красноярский край,р. Обь,Марганец,4,1,39.0,39.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.39
3747,2013-04-30,37000000000,Курганская область,р. Обь,Нитрит-ионы,4э,2,10.0,22.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.44
3748,2013-04-30,37000000000,Курганская область,р. Обь,Сульфаты,4,1,13.0,13.0,ПДК,Сульфаты,4,100.0,2010-01-18,2099-12-31,Росрыболовство-2010,true,1300.0
3751,2013-04-30,37000000000,Курганская область,р. Обь,Марганец,4,1,35.0,35.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.35000000000000003
3752,2013-04-30,37000000000,Курганская область,р. Обь,Хлориды,4э,1,24.0,24.0,ПДК,Хлориды,4э,300.0,2010-01-18,2099-12-31,Росрыболовство-2010,true,7200.0
3753,2013-04-30,44000000000,Магаданская область,"малые реки, озера, водохранилища",Нефть и нефтепродукты,3,2,35.0,35.0,ПДК,Нефть и нефтепродукты,3,0.05,2010-01-18,2099-12-31,Росрыболовство-2010,true,1.75
3754,2013-04-30,46000000000,Московская область,р. Волга,Аммоний-ион,4,17,11.0,25.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,10.0
3755,2013-04-30,46000000000,Московская область,р. Волга,Нитрит-ионы,4э,11,10.0,37.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.74
3756,2013-04-30,47000000000,Мурманская область,"малые реки, озера, водохранилища",Дитиофосфат крезиловый,4,2,10.0,30.0,ПДК,Дитиофосфат крезиловый,4,0.001,2003-04-30,2021-01-27,СанПиН-2003,true,0.03
3757,2013-04-30,47000000000,Мурманская область,"малые реки, озера, водохранилища",Ртуть,1,1,3.0,3.0,ПДК,Ртуть,1,1.0E-5,2010-01-18,2099-12-31,Росрыболовство-2010,true,3.0000000000000004E-5
3758,2013-04-30,47000000000,Мурманская область,"малые реки, озера, водохранилища",Никель,3,3,15.0,45.0,ПДК,Никель,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.45
3759,2013-04-30,47000000000,Мурманская область,"малые реки, озера, водохранилища",Медь,3,1,40.0,40.0,ПДК,Медь,3,0.001,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.04
3762,2013-04-30,22000000000,Нижегородская область,р. Волга,Железо общее,4,1,33.0,33.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,3.3000000000000003
3763,2013-04-30,22000000000,Нижегородская область,р. Волга,Сульфаты,4,1,14.0,14.0,ПДК,Сульфаты,4,100.0,2010-01-18,2099-12-31,Росрыболовство-2010,true,1400.0
3764,2013-04-30,50000000000,Новосибирская область,р. Обь,Марганец,4,2,36.0,48.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.48
3765,2013-04-30,50000000000,Новосибирская область,"малые реки, озера, водохранилища",Сульфаты,4,1,13.0,13.0,ПДК,Сульфаты,4,100.0,2010-01-18,2099-12-31,Росрыболовство-2010,true,1300.0
3766,2013-04-30,50000000000,Новосибирская область,"малые реки, озера, водохранилища",Магний,4,2,10.0,21.0,ПДК,Магний,4,40.0,2010-01-18,2099-12-31,Росрыболовство-2010,true,840.0
3767,2013-04-30,50000000000,Новосибирская область,"малые реки, озера, водохранилища",Хлориды,4э,1,20.0,20.0,ПДК,Хлориды,4э,300.0,2010-01-18,2099-12-31,Росрыболовство-2010,true,6000.0
3769,2013-04-30,52000000000,Омская область,р. Обь,Марганец,4,1,46.0,46.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.46
3770,2013-04-30,53000000000,Оренбургская область,р. Урал,Цинк,3,2,17.0,20.0,ПДК,Цинк,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.2
3771,2013-04-30,57000000000,Пермский край,р. Волга,Марганец,4,1,38.0,38.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.38
3773,2013-04-30,57000000000,Пермский край,р. Кама,Никель,3,1,17.0,17.0,ПДК,Никель,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.17
3776,2013-04-30,5000000000,Приморский край,"малые реки, озера, водохранилища",Марганец,4,1,49.0,49.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.49
3777,2013-04-30,5000000000,Приморский край,"малые реки, озера, водохранилища",Цинк,3,3,10.0,49.0,ПДК,Цинк,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.49
3778,2013-04-30,80000000000,Республика Башкортостан,р. Волга,Марганец,4,1,35.0,35.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.35000000000000003
3779,2013-04-30,80000000000,Республика Башкортостан,р. Волга,Железо общее,4,2,43.0,45.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.5
3780,2013-04-30,87000000000,Республика Коми,р. Печора,Нитрит-ионы,4э,1,15.0,15.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.3
3782,2013-04-30,98000000000,Республика Саха (Якутия),"малые реки, озера, водохранилища",Нитрит-ионы,4э,1,32.0,32.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.64
3784,2013-04-30,61000000000,Рязанская область,р. Волга,Железо общее,4,3,48.0,49.0,ПДК,Железо общее,4,0.1,2010-01-18,2099-12-31,Росрыболовство-2010,true,4.9
3785,2013-04-30,61000000000,Рязанская область,р. Волга,Растворенный кислород,0,1,2.98,2.98,мг/л,,,,,,,,2.98
3786,2013-04-30,64000000000,Сахалинская область,"малые реки, озера, водохранилища",Аммоний-ион,4,2,14.0,16.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,6.4
3789,2013-04-30,65000000000,Свердловская область,р. Кама,Марганец,4,1,42.0,42.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.42
3791,2013-04-30,65000000000,Свердловская область,р. Обь,Аммоний-ион,4,2,10.0,23.0,ПДК,Аммоний-ион,4,0.4,2010-01-18,2099-12-31,Росрыболовство-2010,true,9.200000000000001
3792,2013-04-30,65000000000,Свердловская область,р. Обь,Никель,3,1,12.0,12.0,ПДК,Никель,3,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.12
3793,2013-04-30,65000000000,Свердловская область,р. Обь,Нитрит-ионы,4э,3,10.0,11.0,ПДК,Нитрит-ионы,4э,0.02,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.22
3794,2013-04-30,65000000000,Свердловская область,р. Обь,Марганец,4,4,32.0,48.0,ПДК,Марганец,4,0.01,2010-01-18,2099-12-31,Росрыболовство-2010,true,0.48
